query_id	ndcg10	recall10	recall20	recall100	recall300	recall1000	mrr10
PLAIN-3372	0.1138	0.0714	0.0714	0.1429			0.1250
PLAIN-3382	0.0810	0.0714	0.2143	0.4286			0.3333
PLAIN-3392	0.0000	0.0000	0.0000	0.1304			0.0000
PLAIN-3402	0.0000	0.0000	0.0000	0.0714			0.0000
PLAIN-3412	0.2707	0.0612	0.0816	0.2041			1.0000
PLAIN-3422	0.1095	0.0645	0.1613	0.5161			0.3333
PLAIN-3432	0.2462	0.0714	0.1429	0.2381			0.2500
PLAIN-3442	0.0000	0.0000	0.0000	0.0690			0.0000
PLAIN-3452	0.5768	0.2353	0.2353	0.4118			1.0000
PLAIN-3462	0.6930	0.1094	0.1563	0.4063			1.0000
PLAIN-3472	0.0000	0.0000	0.0000	0.1176			0.0000
