query_id	ndcg10	recall10	recall20	recall100	recall300	recall1000	mrr10
PLAIN-2850	0.0000	0.0000	0.0000	0.1111			0.0000
PLAIN-2860	1.0000	1.0000	1.0000	1.0000			1.0000
PLAIN-2870	0.0000	0.0000	0.0000	0.2000			0.0000
PLAIN-2880	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-2890	0.0000	0.0000	0.0345	0.0345			0.0000
PLAIN-2900	0.0000	0.0000	0.0833	0.0833			0.0000
PLAIN-2910	0.0975	0.0667	0.0667	0.0667			0.1111
PLAIN-2920	0.0000	0.0000	0.0000	0.1429			0.0000
PLAIN-2930	0.3608	0.0714	0.0714	0.2143			1.0000
PLAIN-2940	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-2950	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-2960	0.2941	0.5000	0.5000	0.5000			0.2000
PLAIN-2970	0.3806	0.1111	0.1111	0.2222			1.0000
PLAIN-2981	0.4961	0.2857	0.2857	0.2857			1.0000
PLAIN-2991	0.3869	0.5000	0.5000	0.5000			0.5000
PLAIN-3001	0.0000	0.0000	0.0000	0.5000			0.0000
PLAIN-3014	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-3026	0.3010	1.0000	1.0000	1.0000			0.1111
PLAIN-3037	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-3053	0.7654	0.6667	0.6667	0.6667			1.0000
PLAIN-3063	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-3074	1.0000	1.0000	1.0000	1.0000			1.0000
PLAIN-3085	0.0000	0.0000	0.5000	1.0000			0.0000
PLAIN-3097	0.4770	0.2500	0.2500	0.5000			1.0000
PLAIN-3116	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-3131	0.1585	0.1667	0.3333	0.5000			0.2500
PLAIN-3141	0.0866	0.0294	0.0588	0.1176			0.1000
PLAIN-3151	0.0000	0.0000	0.0000	0.3889			0.0000
PLAIN-3161	0.4151	0.0465	0.1628	0.3953			1.0000
PLAIN-3171	0.2040	0.0588	0.1176	0.2059			0.5000
PLAIN-3181	0.0000	0.0000	0.0000	0.1111			0.0000
PLAIN-3191	0.3703	0.1250	0.2500	0.5000			1.0000
PLAIN-3201	0.1396	0.0313	0.1250	0.1250			0.2000
PLAIN-3211	0.0000	0.0000	0.0000	0.0000			0.0000
PLAIN-3221	0.0000	0.0000	0.0000	0.1667			0.0000
PLAIN-3231	0.0000	0.0000	0.0000	0.2500			0.0000
PLAIN-3241	0.1138	0.0345	0.0345	0.0690			0.1250
PLAIN-3251	0.0601	0.0476	0.0952	0.0952			0.1429
PLAIN-3261	0.1498	0.0769	0.0769	0.1538			0.3333
PLAIN-3271	0.0000	0.0000	0.0000	0.0612			0.0000
PLAIN-3281	0.3239	0.0385	0.0769	0.0769			1.0000
PLAIN-3292	0.0834	0.1429	0.4286	0.8571			0.2000
PLAIN-3302	0.2942	0.0541	0.0811	0.3784			1.0000
PLAIN-3312	0.1211	0.2308	0.3077	0.5385			0.1667
PLAIN-3322	0.0851	0.0127	0.0127	0.0759			0.2000
PLAIN-3332	0.1836	0.1429	0.1429	0.7143			0.5000
PLAIN-3342	0.8529	1.0000	1.0000	1.0000			1.0000
PLAIN-3352	0.0000	0.0000	0.0000	0.2051			0.0000
PLAIN-3362	0.5656	0.2727	0.2727	0.2727			1.0000
PLAIN-3372	0.1086	0.0714	0.0714	0.1429			0.1111
PLAIN-3382	0.1562	0.1429	0.1429	0.4286			0.5000
PLAIN-3392	0.0000	0.0000	0.0000	0.1304			0.0000
PLAIN-3402	0.0000	0.0000	0.0000	0.0714			0.0000
PLAIN-3412	0.2110	0.0612	0.0816	0.2041			0.5000
PLAIN-3422	0.1765	0.0645	0.1613	0.4194			1.0000
PLAIN-3432	0.1635	0.0476	0.0952	0.2381			0.2000
PLAIN-3442	0.0000	0.0000	0.0000	0.0690			0.0000
PLAIN-3452	0.5768	0.2353	0.2353	0.4118			1.0000
PLAIN-3462	0.6458	0.0938	0.1719	0.4844			1.0000
PLAIN-3472	0.0000	0.0000	0.0000	0.0000			0.0000
